index,Fish,Word,Average Rating,Star,Star Rating Count,Star Variance
1626,Tuna Fish,mild,4.583333333333333,2,0,0.0020122533779795863
1627,Tuna Fish,mild,4.583333333333333,3,0,0.006215190725725905
1628,Tuna Fish,mild,4.583333333333333,4,1,0.00039556706053524434
1629,Tuna Fish,mild,4.583333333333333,5,10,-7.203111055949021e-05
1630,Tuna Fish,staple,4.666666666666667,1,0,-0.010567709307924483
1631,Tuna Fish,staple,4.666666666666667,2,0,-0.009492015262824017
1632,Tuna Fish,staple,4.666666666666667,3,1,-0.02116910088805304
1633,Tuna Fish,staple,4.666666666666667,4,2,0.005297185416400174
1634,Tuna Fish,staple,4.666666666666667,5,9,0.01073515834501082
1635,Tuna Fish,garlic,4.666666666666667,1,1,0.0031794130387966424
1636,Tuna Fish,garlic,4.666666666666667,2,0,0.002765543382772184
1637,Tuna Fish,garlic,4.666666666666667,3,0,0.0007617628304983816
1638,Tuna Fish,garlic,4.666666666666667,4,0,-0.002419073545701343
1639,Tuna Fish,garlic,4.666666666666667,5,11,-0.0032051447698986774
1640,Tuna Fish,consistent,4.5,1,1,-0.08571846946343815
1641,Tuna Fish,consistent,4.5,2,0,-0.04283150761331156
1642,Tuna Fish,consistent,4.5,3,1,-0.0023638590451091
1643,Tuna Fish,consistent,4.5,4,0,0.07636986565888972
1644,Tuna Fish,consistent,4.5,5,10,0.035562085792512174
1645,Tuna Fish,short,3.9166666666666665,1,1,0.005403300545375631
1646,Tuna Fish,short,3.9166666666666665,2,2,0.006502534647734252
1647,Tuna Fish,short,3.9166666666666665,3,1,0.0070332171187610275
1648,Tuna Fish,short,3.9166666666666665,4,1,-0.00484673939326239
1649,Tuna Fish,short,3.9166666666666665,5,7,-0.007251535447585782
1650,Tuna Fish,content,4.166666666666667,1,1,0.01177791778211815
1651,Tuna Fish,content,4.166666666666667,2,0,0.01033123975167537
1652,Tuna Fish,content,4.166666666666667,3,2,0.008394433083696
1653,Tuna Fish,content,4.166666666666667,4,2,-0.008999787094193454
1654,Tuna Fish,content,4.166666666666667,5,7,-0.009387623974387204
1655,Tuna Fish,brown,2.75,1,5,-0.0010714484668782676
1656,Tuna Fish,brown,2.75,2,1,-0.00044365375789988696
1657,Tuna Fish,brown,2.75,3,1,6.259982540506208e-05
1658,Tuna Fish,brown,2.75,4,2,0.0006712328204903615
1659,Tuna Fish,brown,2.75,5,3,0.0007797687259515871
1660,Tuna Fish,ventresca,4.083333333333333,1,0,-0.00036547102842558873
1661,Tuna Fish,ventresca,4.083333333333333,2,0,0.00023190839195990997
1662,Tuna Fish,ventresca,4.083333333333333,3,3,0.002513409158916514
1663,Tuna Fish,ventresca,4.083333333333333,4,5,0.0019556221254697294
1664,Tuna Fish,ventresca,4.083333333333333,5,4,-0.0010174813119008155
1665,Tuna Fish,soft,4.416666666666667,1,1,-0.01303573844227893
1666,Tuna Fish,soft,4.416666666666667,2,0,-0.006439909431243067
1667,Tuna Fish,soft,4.416666666666667,3,0,-0.004578266917964639
1668,Tuna Fish,soft,4.416666666666667,4,3,0.008876301934693973
1669,Tuna Fish,soft,4.416666666666667,5,8,0.006061952711509356
1670,Tuna Fish,yummy,4.583333333333333,1,0,-0.039104895456846527
1671,Tuna Fish,yummy,4.583333333333333,2,0,-0.044939872394761035
1672,Tuna Fish,yummy,4.583333333333333,3,1,-0.06533795683744224
1673,Tuna Fish,yummy,4.583333333333333,4,3,0.006154355082514513
1674,Tuna Fish,yummy,4.583333333333333,5,8,0.056104141647049674
1675,Tuna Fish,dolphin,4.25,1,2,0.002776735962818512
1676,Tuna Fish,dolphin,4.25,2,0,0.0012498390234565422
1677,Tuna Fish,dolphin,4.25,3,0,0.003486196988285585
1678,Tuna Fish,dolphin,4.25,4,1,-0.0020694590961892216
1679,Tuna Fish,dolphin,4.25,5,9,-0.0018304931473459261
1680,Tuna Fish,moist,4.416666666666667,1,1,-0.0009173832536655101
1681,Tuna Fish,moist,4.416666666666667,2,1,1.7386779253117436e-05
1682,Tuna Fish,moist,4.416666666666667,3,0,-0.0012823039511834927
1683,Tuna Fish,moist,4.416666666666667,4,0,0.00042095027690389935
1684,Tuna Fish,moist,4.416666666666667,5,10,0.00036783759678139766
1685,Tuna Fish,tough,3.0833333333333335,1,2,-0.019028806386165442
1686,Tuna Fish,tough,3.0833333333333335,2,1,-0.007967742303161131
1687,Tuna Fish,tough,3.0833333333333335,3,5,-0.0031716211693393575
1688,Tuna Fish,tough,3.0833333333333335,4,2,0.01245132723861128
1689,Tuna Fish,tough,3.0833333333333335,5,2,0.008923765033175197
1690,Tuna Fish,everyday,4.666666666666667,1,0,-0.0062912396115063106
1691,Tuna Fish,everyday,4.666666666666667,2,0,-0.0043773409483505036
1692,Tuna Fish,everyday,4.666666666666667,3,1,-0.0036140138799021157
1693,Tuna Fish,everyday,4.666666666666667,4,2,0.0047856801648970175
1694,Tuna Fish,everyday,4.666666666666667,5,9,0.004198491651399847
1695,Tuna Fish,raw,4.25,1,0,-0.011937520355541917
1696,Tuna Fish,raw,4.25,2,2,-0.007729031172753204
1697,Tuna Fish,raw,4.25,3,1,-0.004595055275300616
1698,Tuna Fish,raw,4.25,4,1,0.007878958692135528
1699,Tuna Fish,raw,4.25,5,8,0.009836101764894615
1700,Tuna Fish,economical,5.0,1,0,-0.013676606369719214
1701,Tuna Fish,economical,5.0,2,0,-0.006551976206798291
1702,Tuna Fish,economical,5.0,3,0,-0.0023083146313500158
1703,Tuna Fish,economical,5.0,4,0,0.013684729700925864
1704,Tuna Fish,economical,5.0,5,11,0.005006966292766005
1705,Tuna Fish,beautiful,4.363636363636363,1,1,-0.07248809614929647
1706,Tuna Fish,beautiful,4.363636363636363,2,1,-0.06336329148432224
1707,Tuna Fish,beautiful,4.363636363636363,3,0,-0.04346061344121959
1708,Tuna Fish,beautiful,4.363636363636363,4,0,0.05633264125845667
1709,Tuna Fish,beautiful,4.363636363636363,5,9,0.07133232078382973
1710,Tuna Fish,various,4.545454545454546,1,1,-0.0016825391018068423
1711,Tuna Fish,various,4.545454545454546,2,0,-0.0014631536185223768
1712,Tuna Fish,various,4.545454545454546,3,0,-0.002005788268341932
1713,Tuna Fish,various,4.545454545454546,4,1,0.0014875308710208869
1714,Tuna Fish,various,4.545454545454546,5,9,0.0014531509888611738
1715,Tuna Fish,pasta,3.727272727272727,1,2,0.0006320949220031168
1716,Tuna Fish,pasta,3.727272727272727,2,0,-0.001770748447898182
1717,Tuna Fish,pasta,3.727272727272727,3,2,-0.0009846725631216502
1718,Tuna Fish,pasta,3.727272727272727,4,2,8.113063350277898e-05
1719,Tuna Fish,pasta,3.727272727272727,5,5,0.001956701741009325
1720,Tuna Fish,finish,3.1818181818181817,1,2,0.008507323855345385
1721,Tuna Fish,finish,3.1818181818181817,2,2,0.007003110822679119
1722,Tuna Fish,finish,3.1818181818181817,3,3,0.0008994255053307162
1723,Tuna Fish,finish,3.1818181818181817,4,0,-0.006531906448314684
1724,Tuna Fish,finish,3.1818181818181817,5,4,-0.007573313494688664
1725,Tuna Fish,calorie,4.2727272727272725,1,2,-0.002523214173833513
1726,Tuna Fish,calorie,4.2727272727272725,2,0,-0.0013749658844664418
1727,Tuna Fish,calorie,4.2727272727272725,3,0,0.0006571409592598167
1728,Tuna Fish,calorie,4.2727272727272725,4,0,0.002327880048595294
1729,Tuna Fish,calorie,4.2727272727272725,5,9,0.00034071037610673705
1730,Tuna Fish,picky,5.0,1,0,-0.0019302256462424507
1731,Tuna Fish,picky,5.0,2,0,0.0005285628230986214
1732,Tuna Fish,picky,5.0,3,0,0.003478149234178592
1733,Tuna Fish,picky,5.0,4,0,0.002397689688285926
1734,Tuna Fish,picky,5.0,5,11,-0.0018068737267035386
1735,Tuna Fish,glad,4.909090909090909,1,0,-0.04054957058867322
1736,Tuna Fish,glad,4.909090909090909,2,0,-0.02497412767277552
1737,Tuna Fish,glad,4.909090909090909,3,0,-0.012156411259021041
1738,Tuna Fish,glad,4.909090909090909,4,1,0.03699616884390749
1739,Tuna Fish,glad,4.909090909090909,5,10,0.025735827616421816
1740,Tuna Fish,nasty,3.4545454545454546,1,4,-0.007077359513816329
1741,Tuna Fish,nasty,3.4545454545454546,2,0,-0.0052592103178187456
1742,Tuna Fish,nasty,3.4545454545454546,3,0,-0.001046552636711137
1743,Tuna Fish,nasty,3.4545454545454546,4,1,0.005068458539188505
1744,Tuna Fish,nasty,3.4545454545454546,5,6,0.010533290443666406
1745,Tuna Fish,fancy,5.0,1,0,-0.020621220821354445
1746,Tuna Fish,fancy,5.0,2,0,-0.012157443863759651
1747,Tuna Fish,fancy,5.0,3,0,0.004880527008692408
1748,Tuna Fish,fancy,5.0,4,0,0.013302376483172637
1749,Tuna Fish,fancy,5.0,5,11,0.016564203918348373
1750,Tuna Fish,inexpensive,4.2727272727272725,1,1,0.035629572598069224
1751,Tuna Fish,inexpensive,4.2727272727272725,2,0,0.02453990437960901
1752,Tuna Fish,inexpensive,4.2727272727272725,3,2,0.0019484854796127154
1753,Tuna Fish,inexpensive,4.2727272727272725,4,0,-0.030176394864395616
1754,Tuna Fish,inexpensive,4.2727272727272725,5,8,-0.020982110940993212
1755,Tuna Fish,positive,4.090909090909091,1,1,-0.009111600825373012
1756,Tuna Fish,positive,4.090909090909091,2,0,-0.012592977519143556
1757,Tuna Fish,positive,4.090909090909091,3,1,-0.017851183456459356
1758,Tuna Fish,positive,4.090909090909091,4,4,0.012887054587311913
1759,Tuna Fish,positive,4.090909090909091,5,5,0.01116780668020475
1760,Tuna Fish,decent,3.727272727272727,1,1,-0.13094524378167688
1761,Tuna Fish,decent,3.727272727272727,2,1,-0.07230350729610778
1762,Tuna Fish,decent,3.727272727272727,3,2,0.0705159277818292
1763,Tuna Fish,decent,3.727272727272727,4,3,0.13694256427743698
1764,Tuna Fish,decent,3.727272727272727,5,4,0.03197166778075575
1765,Tuna Fish,mush,2.727272727272727,1,5,-0.003761065235644217
1766,Tuna Fish,mush,2.727272727272727,2,0,-0.0015749944364480675
1767,Tuna Fish,mush,2.727272727272727,3,1,-0.0010973195189140897
1768,Tuna Fish,mush,2.727272727272727,4,3,0.002240546521442183
1769,Tuna Fish,mush,2.727272727272727,5,2,0.0022618974367455517
1770,Tuna Fish,complete,4.0,1,1,-0.008247878339408902
1771,Tuna Fish,complete,4.0,2,0,-0.01682159882888589
1772,Tuna Fish,complete,4.0,3,1,-0.026548413995676503
1773,Tuna Fish,complete,4.0,4,5,0.009771957372780742
1774,Tuna Fish,complete,4.0,5,4,0.020263966395571334
1775,Tuna Fish,impressed,4.363636363636363,1,0,-0.05546071385880277
1776,Tuna Fish,impressed,4.363636363636363,2,1,-0.04004024369776598
1777,Tuna Fish,impressed,4.363636363636363,3,2,-0.013146478833772852
1778,Tuna Fish,impressed,4.363636363636363,4,0,0.045569325999921445
1779,Tuna Fish,impressed,4.363636363636363,5,8,0.049576296946545445
1780,Tuna Fish,know,4.545454545454546,1,0,-0.0011498569300131337
1781,Tuna Fish,know,4.545454545454546,2,0,-0.004425321104265136
1782,Tuna Fish,know,4.545454545454546,3,1,-0.0037366019492419953
1783,Tuna Fish,know,4.545454545454546,4,3,6.520343777022127e-05
1784,Tuna Fish,know,4.545454545454546,5,7,0.006876857045343953
1785,Tuna Fish,entire,3.1,1,3,0.017296646536172237
1786,Tuna Fish,entire,3.1,2,1,0.013981360079034963
1787,Tuna Fish,entire,3.1,3,2,-0.0027757595075462854
1788,Tuna Fish,entire,3.1,4,0,-0.017558473165656407
1789,Tuna Fish,entire,3.1,5,4,-0.012404000378832564
1790,Tuna Fish,popular,4.5,1,1,-0.005023404111920912
1791,Tuna Fish,popular,4.5,2,0,0.0005060520631417875
1792,Tuna Fish,popular,4.5,3,0,0.00334547957323713
1793,Tuna Fish,popular,4.5,4,1,0.0037811481902503526
1794,Tuna Fish,popular,4.5,5,8,-0.0005710951089990535
1795,Tuna Fish,equivalent,4.8,1,0,0.010795888443328827
1796,Tuna Fish,equivalent,4.8,2,0,0.002226352578456176
1797,Tuna Fish,equivalent,4.8,3,0,-0.0018205524616959786
1798,Tuna Fish,equivalent,4.8,4,2,-0.007991379891225637
1799,Tuna Fish,equivalent,4.8,5,8,0.0007185228487877766
1800,Tuna Fish,close,3.5,1,2,-0.014363570204736869
1801,Tuna Fish,close,3.5,2,1,-0.010710275395676217
1802,Tuna Fish,close,3.5,3,1,-0.00399091107579908
1803,Tuna Fish,close,3.5,4,2,0.012154711646095282
1804,Tuna Fish,close,3.5,5,4,0.013572459502541604
1805,Tuna Fish,mean,4.6,1,0,0.00902885086737849
1806,Tuna Fish,mean,4.6,2,0,0.009140025932389828
1807,Tuna Fish,mean,4.6,3,0,0.013972394496593942
1808,Tuna Fish,mean,4.6,4,4,-0.0074024801562473305
1809,Tuna Fish,mean,4.6,5,6,-0.009327086987768032
1810,Tuna Fish,pickle,4.5,1,0,-0.0012168127533537874
1811,Tuna Fish,pickle,4.5,2,1,-0.0006341207396335171
1812,Tuna Fish,pickle,4.5,3,0,-0.00018825103616179617
1813,Tuna Fish,pickle,4.5,4,2,0.0015045250528555962
1814,Tuna Fish,pickle,4.5,5,7,0.0001386463137183608
1815,Tuna Fish,impossible,3.2,1,4,0.08019817199874288
1816,Tuna Fish,impossible,3.2,2,0,0.04394802564334713
1817,Tuna Fish,impossible,3.2,3,0,-0.007129944730024945
1818,Tuna Fish,impossible,3.2,4,2,-0.060070146362653745
1819,Tuna Fish,impossible,3.2,5,4,-0.04411131997748866
1820,Tuna Fish,tomato,4.6,1,0,0.0005006356002007412
1821,Tuna Fish,tomato,4.6,2,1,0.0003841900580904981
1822,Tuna Fish,tomato,4.6,3,0,-0.0002274346570490817
1823,Tuna Fish,tomato,4.6,4,1,-0.0010473507915793245
1824,Tuna Fish,tomato,4.6,5,8,-4.91207568874448e-07
1825,Tuna Fish,omega3,3.6,1,2,0.0024693646689403215
1826,Tuna Fish,omega3,3.6,2,2,0.002170281893185947
1827,Tuna Fish,omega3,3.6,3,0,0.0005780250031639881
1828,Tuna Fish,omega3,3.6,4,0,-0.0018597485420105975
1829,Tuna Fish,omega3,3.6,5,6,-0.0025432016989589967
1830,Tuna Fish,bought,4.4,1,1,0.011898496680539983
1831,Tuna Fish,bought,4.4,2,0,0.002110362843615114
1832,Tuna Fish,bought,4.4,3,1,-0.004343450335399455
1833,Tuna Fish,bought,4.4,4,0,-0.010197300484460551
1834,Tuna Fish,bought,4.4,5,8,0.00033503269711242115
1835,Tuna Fish,mediterranean,5.0,1,0,0.001224261765229165
1836,Tuna Fish,mediterranean,5.0,2,0,0.0018670500017475937
1837,Tuna Fish,mediterranean,5.0,3,0,0.006548147857691887
1838,Tuna Fish,mediterranean,5.0,4,0,0.0006636608662709034
1839,Tuna Fish,mediterranean,5.0,5,10,-0.001599501194924774
1840,Tuna Fish,unbelievable,4.4,1,1,0.049561483838948
1841,Tuna Fish,unbelievable,4.4,2,0,0.010648805585061642
1842,Tuna Fish,unbelievable,4.4,3,0,-0.017150771074012163
1843,Tuna Fish,unbelievable,4.4,4,2,-0.038389073464652465
1844,Tuna Fish,unbelievable,4.4,5,7,-0.002690051000065219
1845,Tuna Fish,third,5.0,1,0,0.015654867887564282
1846,Tuna Fish,third,5.0,2,0,0.008512749919935596
1847,Tuna Fish,third,5.0,3,0,0.0053582411017980835
1848,Tuna Fish,third,5.0,4,0,-0.017286577935529714
1849,Tuna Fish,third,5.0,5,10,-0.00828269513464811
1850,Tuna Fish,satisfied,4.7,1,0,-0.0848558824307394
1851,Tuna Fish,satisfied,4.7,2,0,-0.059603126228443215
1852,Tuna Fish,satisfied,4.7,3,0,-0.012563521425498278
1853,Tuna Fish,satisfied,4.7,4,3,0.0945980576033574
1854,Tuna Fish,satisfied,4.7,5,7,0.050999984264345655
1855,Tuna Fish,enjoy,4.9,1,0,-0.02581096472776261
1856,Tuna Fish,enjoy,4.9,2,0,-0.019174855251620878
1857,Tuna Fish,enjoy,4.9,3,0,-0.009735457102574127
1858,Tuna Fish,enjoy,4.9,4,1,0.03103274403746915
1859,Tuna Fish,enjoy,4.9,5,9,0.013021625396772419
1860,Tuna Fish,couple,4.1,1,1,-0.0007212567128207387
1861,Tuna Fish,couple,4.1,2,0,0.0018885507761379821
1862,Tuna Fish,couple,4.1,3,2,0.0036746559910007565
1863,Tuna Fish,couple,4.1,4,1,0.000627857486010124
1864,Tuna Fish,couple,4.1,5,6,-0.0022115530239866068
1865,Tuna Fish,careful,2.8,1,5,-0.0034699946618209705
1866,Tuna Fish,careful,2.8,2,0,0.006042136695454972
1867,Tuna Fish,careful,2.8,3,1,0.006377274477597735
1868,Tuna Fish,careful,2.8,4,0,0.002970560103938866
1869,Tuna Fish,careful,2.8,5,4,-0.003903262744307094
1870,Tuna Fish,eating,4.6,1,1,0.0006715639497591292
1871,Tuna Fish,eating,4.6,2,0,-0.0011093741810754016
1872,Tuna Fish,eating,4.6,3,0,-0.0027505744115226055
1873,Tuna Fish,eating,4.6,4,0,-0.0008931663517421712
1874,Tuna Fish,eating,4.6,5,9,0.0017693533548823542
1875,Tuna Fish,buy,4.6,1,0,0.025931662143641607
1876,Tuna Fish,buy,4.6,2,1,0.007901717410041864
1877,Tuna Fish,buy,4.6,3,0,-0.012690783936900575
1878,Tuna Fish,buy,4.6,4,1,-0.02033490683637853
1879,Tuna Fish,buy,4.6,5,8,-0.005701638778025617
1880,Tuna Fish,main,4.5,1,1,-0.009168462455049913
1881,Tuna Fish,main,4.5,2,0,0.007637273309539419
1882,Tuna Fish,main,4.5,3,0,0.017016871642370056
1883,Tuna Fish,main,4.5,4,1,0.010884869009186199
1884,Tuna Fish,main,4.5,5,8,-0.016736504965052114
1885,Tuna Fish,crazy,4.5,1,0,0.02705809121298458
1886,Tuna Fish,crazy,4.5,2,0,0.0010674329055354523
1887,Tuna Fish,crazy,4.5,3,2,-0.010339778703121456
1888,Tuna Fish,crazy,4.5,4,1,-0.023272750719169184
1889,Tuna Fish,crazy,4.5,5,7,0.010726711423332754
1890,Tuna Fish,grocery,5.0,1,0,-0.0038465436850999494
1891,Tuna Fish,grocery,5.0,2,0,-0.0006704246468053604
1892,Tuna Fish,grocery,5.0,3,0,0.0004353567487004589
1893,Tuna Fish,grocery,5.0,4,0,0.0026956054870248608
1894,Tuna Fish,grocery,5.0,5,10,0.001067428494439271
1895,Anchovies,little,4.433628318584071,1,5,-9.563123056269722e-05
1896,Anchovies,little,4.433628318584071,2,1,0.006509237862696732
1897,Anchovies,little,4.433628318584071,3,12,0.015252460866733677
1898,Anchovies,little,4.433628318584071,4,17,-0.00028853643790848605
1899,Anchovies,little,4.433628318584071,5,78,-0.00876894739540462
1900,Anchovies,olive,4.394230769230769,1,6,0.00025033337058367143
1901,Anchovies,olive,4.394230769230769,2,1,0.00022017304424787207
1902,Anchovies,olive,4.394230769230769,3,12,0.0014917927746264004
1903,Anchovies,olive,4.394230769230769,4,12,9.202436825745797e-05
1904,Anchovies,olive,4.394230769230769,5,73,-0.0004334741715879282
1905,Anchovies,whole,3.7941176470588234,1,9,-0.0016720140384850705
1906,Anchovies,whole,3.7941176470588234,2,6,-0.0032411567551558253
1907,Anchovies,whole,3.7941176470588234,3,8,-0.006593321221060879
1908,Anchovies,whole,3.7941176470588234,4,12,0.0004515917216414813
1909,Anchovies,whole,3.7941176470588234,5,33,0.0056616645974652035
1910,Anchovies,much,3.8448275862068964,1,8,-0.010239201974068005
1911,Anchovies,much,3.8448275862068964,2,3,-0.0003169511135073238
1912,Anchovies,much,3.8448275862068964,3,9,-0.0031194010851537204
1913,Anchovies,much,3.8448275862068964,4,8,0.004540228289320021
1914,Anchovies,much,3.8448275862068964,5,30,0.005122265265801994
1915,Anchovies,salad,4.705882352941177,1,1,-0.0036307483010584456
1916,Anchovies,salad,4.705882352941177,2,1,-0.00184877642417083
1917,Anchovies,salad,4.705882352941177,3,2,-0.0007587577359174501
1918,Anchovies,salad,4.705882352941177,4,4,0.0037249059500357755
1919,Anchovies,salad,4.705882352941177,5,43,0.0011802291621731784
1920,Anchovies,small,4.276595744680851,1,4,-0.0008688355385736006
1921,Anchovies,small,4.276595744680851,2,1,0.006868120466071045
1922,Anchovies,small,4.276595744680851,3,5,0.010689927740671491
1923,Anchovies,small,4.276595744680851,4,5,0.0010339462674061382
1924,Anchovies,small,4.276595744680851,5,32,-0.009451840059859284
1925,Anchovies,many,4.043478260869565,1,5,-0.00692382010052625
1926,Anchovies,many,4.043478260869565,2,4,-0.0001978029763613056
1927,Anchovies,many,4.043478260869565,3,4,-0.004328955663058867
1928,Anchovies,many,4.043478260869565,4,4,0.002359655888527972
1929,Anchovies,many,4.043478260869565,5,29,0.0031451398070948943
1930,Anchovies,dish,4.7560975609756095,1,1,0.0021519788762407784
1931,Anchovies,dish,4.7560975609756095,2,0,0.0017559950589449095
1932,Anchovies,dish,4.7560975609756095,3,1,0.0015653522585172513
1933,Anchovies,dish,4.7560975609756095,4,4,-0.0015222074123964896
1934,Anchovies,dish,4.7560975609756095,5,35,-0.002076609870573097
1935,Anchovies,expensive,4.297297297297297,1,2,0.02283844248758372
1936,Anchovies,expensive,4.297297297297297,2,1,0.035373242658583826
1937,Anchovies,expensive,4.297297297297297,3,5,0.02520314318255112
1938,Anchovies,expensive,4.297297297297297,4,5,-0.02935104830896364
1939,Anchovies,expensive,4.297297297297297,5,24,-0.032752976224081465
1940,Anchovies,italian,4.588235294117647,1,1,0.0027675702243648522
1941,Anchovies,italian,4.588235294117647,2,0,0.00332257609948749
1942,Anchovies,italian,4.588235294117647,3,5,0.006289990416081538
1943,Anchovies,italian,4.588235294117647,4,0,-0.0012664117619166446
1944,Anchovies,italian,4.588235294117647,5,28,-0.0049980968880013995
1945,Anchovies,first,3.84375,1,5,0.001228604824846333
1946,Anchovies,first,3.84375,2,0,0.0009343642380759076
1947,Anchovies,first,3.84375,3,7,-0.0027244485761464946
1948,Anchovies,first,3.84375,4,3,-0.00010921603570068066
1949,Anchovies,first,3.84375,5,17,-0.001387960510797125
1950,Anchovies,second,3.838709677419355,1,3,-0.0008942351633714837
1951,Anchovies,second,3.838709677419355,2,3,0.002153819520465971
1952,Anchovies,second,3.838709677419355,3,2,-0.001564692323477187
1953,Anchovies,second,3.838709677419355,4,11,-0.004043210227122126
1954,Anchovies,second,3.838709677419355,5,12,0.003082521031670944
1955,Anchovies,open,4.066666666666666,1,3,-0.00017391684066825973
1956,Anchovies,open,4.066666666666666,2,3,-0.0016584363096771443
1957,Anchovies,open,4.066666666666666,3,2,-0.0030412723463654878
1958,Anchovies,open,4.066666666666666,4,3,0.000395079836908889
1959,Anchovies,open,4.066666666666666,5,19,0.0018228204943507593
1960,Anchovies,last,4.0,1,3,0.013512990776027948
1961,Anchovies,last,4.0,2,1,0.008924920544248668
1962,Anchovies,last,4.0,3,5,-0.00047419637179074524
1963,Anchovies,last,4.0,4,4,-0.012812547988441213
1964,Anchovies,last,4.0,5,16,-0.00322592257003571
1965,Anchovies,different,4.107142857142857,1,2,0.009779764468749392
1966,Anchovies,different,4.107142857142857,2,0,0.01442731994911515
1967,Anchovies,different,4.107142857142857,3,7,0.016804143216578016
1968,Anchovies,different,4.107142857142857,4,3,-0.012026023800587805
1969,Anchovies,different,4.107142857142857,5,16,-0.012244434853221324
1970,Anchovies,perfect,4.821428571428571,1,0,-0.0483399814181373
1971,Anchovies,perfect,4.821428571428571,2,1,-0.04300199455149286
1972,Anchovies,perfect,4.821428571428571,3,0,-0.08752214800812556
1973,Anchovies,perfect,4.821428571428571,4,2,0.02896759262679628
1974,Anchovies,perfect,4.821428571428571,5,25,0.04955286887253854
1975,Anchovies,fresh,4.678571428571429,1,2,-0.012113843857166238
1976,Anchovies,fresh,4.678571428571429,2,0,-0.010447485674463828
1977,Anchovies,fresh,4.678571428571429,3,0,-0.010285176673429056
1978,Anchovies,fresh,4.678571428571429,4,1,0.009524712077724888
1979,Anchovies,fresh,4.678571428571429,5,25,0.01334678741223075
1980,Anchovies,long,4.0,1,5,-0.007689298571994892
1981,Anchovies,long,4.0,2,0,-0.0036335721813711102
1982,Anchovies,long,4.0,3,1,-0.001746218469448479
1983,Anchovies,long,4.0,4,4,0.006914659206028676
1984,Anchovies,long,4.0,5,16,0.004701302577181536
1985,Anchovies,salt,4.230769230769231,1,3,-0.002033553546905063
1986,Anchovies,salt,4.230769230769231,2,0,-0.0022654724079554716
1987,Anchovies,salt,4.230769230769231,3,3,-0.0004790039009951642
1988,Anchovies,salt,4.230769230769231,4,2,0.0020670727358467734
1989,Anchovies,salt,4.230769230769231,5,18,0.0026881153390946743
1990,Anchovies,fishy,4.076923076923077,1,2,0.005728273319669019
1991,Anchovies,fishy,4.076923076923077,2,3,0.0038375599211225007
1992,Anchovies,fishy,4.076923076923077,3,2,-0.0010948579907728686
1993,Anchovies,fishy,4.076923076923077,4,3,-0.0050031026317617095
1994,Anchovies,fishy,4.076923076923077,5,16,-0.003206493511464176
1995,Anchovies,top,3.6538461538461537,1,4,-0.01719143418657249
1996,Anchovies,top,3.6538461538461537,2,4,-0.011983381636094028
1997,Anchovies,top,3.6538461538461537,3,2,-0.008197386514425739
1998,Anchovies,top,3.6538461538461537,4,3,0.012161092452064568
1999,Anchovies,top,3.6538461538461537,5,13,0.013781724841146353
2000,Anchovies,next,4.115384615384615,1,2,0.00026226775663585136
2001,Anchovies,next,4.115384615384615,2,1,0.0019781983955370567
2002,Anchovies,next,4.115384615384615,3,5,-0.002180287976619548
2003,Anchovies,next,4.115384615384615,4,2,-0.0018774324346035444
2004,Anchovies,next,4.115384615384615,5,16,-0.0014113688165022622
2005,Anchovies,worth,3.92,1,2,-0.04176162581251254
2006,Anchovies,worth,3.92,2,1,-0.03291331559313845
2007,Anchovies,worth,3.92,3,7,-0.022629047122358106
2008,Anchovies,worth,3.92,4,2,0.04215840195954889
2009,Anchovies,worth,3.92,5,13,0.03308115543751913
2010,Anchovies,local,4.125,1,3,-0.001658872828470614
2011,Anchovies,local,4.125,2,1,-0.0012568116086935303
2012,Anchovies,local,4.125,3,3,0.0002978051966618367
2013,Anchovies,local,4.125,4,0,0.0026735627808574403
2014,Anchovies,local,4.125,5,17,0.0005782557126196831
2015,Anchovies,big,3.75,1,3,-0.007673878485328615
2016,Anchovies,big,3.75,2,0,-0.004084868931885782
2017,Anchovies,big,3.75,3,7,-0.003719330747806426
2018,Anchovies,big,3.75,4,4,0.004200092741206898
2019,Anchovies,big,3.75,5,10,0.005332007201921855
2020,Anchovies,large,4.0,1,2,-0.011162975647809869
2021,Anchovies,large,4.0,2,1,-0.003883951277458733
2022,Anchovies,large,4.0,3,5,-5.020450200760203e-05
2023,Anchovies,large,4.0,4,3,0.008855229167467362
2024,Anchovies,large,4.0,5,13,0.004232608655916964
2025,Anchovies,favorite,5.0,1,0,-0.04696876411727403
2026,Anchovies,favorite,5.0,2,0,-0.03521880128477874
2027,Anchovies,favorite,5.0,3,0,-0.05821613339231936
2028,Anchovies,favorite,5.0,4,0,0.03470182774710739
2029,Anchovies,favorite,5.0,5,23,0.03561797987442807
2030,Anchovies,garlic,4.909090909090909,1,0,0.00037450094287180797
2031,Anchovies,garlic,4.909090909090909,2,0,0.0005101575187599125
2032,Anchovies,garlic,4.909090909090909,3,0,0.0007965686188112097
2033,Anchovies,garlic,4.909090909090909,4,2,-0.0003393541323475656
2034,Anchovies,garlic,4.909090909090909,5,20,-0.0006826633197288182
2035,Anchovies,easy,4.590909090909091,1,1,-0.0209953207037486
2036,Anchovies,easy,4.590909090909091,2,1,-0.015324651518901526
2037,Anchovies,easy,4.590909090909091,3,0,-0.020907437795239146
2038,Anchovies,easy,4.590909090909091,4,2,0.01956877453810183
2039,Anchovies,easy,4.590909090909091,5,18,0.014344046286276285
